po_id,line_number,product_id,quantity,unit_cost,gst_rate,line_total,gst_amount,line_grand_total
PO-736545,2,P029,277,3365.9,18,932354.3,167823.774,1100178.074
PO-736545,3,P002,221,561.43,18,124076.02999999998,22333.685399999995,146409.7154
PO-736545,4,P005,206,6312.9,28,1300457.4,364128.072,1664585.4719999998
PO-819647,1,P003,23,928.47,18,21354.81,3843.8658,25198.6758
PO-819647,2,P029,263,3503.97,18,921544.11,165877.9398,1087422.0498
PO-819647,3,P024,192,6882.94,28,1321524.48,370026.8544,1691551.3344
PO-819647,4,P008,184,488.45,18,89874.8,16177.464,106052.264
PO-819647,5,P025,208,6883.35,18,1431736.8,257712.624,1689449.424
PO-819647,6,P024,256,7942.7,28,2033331.2,569332.736,2602663.936
PO-819647,7,P026,31,245.93,18,7623.83,1372.2894,8996.1194
PO-819647,8,P026,62,248.54,18,15409.48,2773.7064,18183.1864
PO-819647,9,P014,210,61457.38,28,12906049.8,3613693.944,16519743.744
PO-819647,10,P030,27,18310.61,28,494386.47,138428.2116,632814.6816
PO-819647,11,P014,39,62729.47,28,2446449.33,685005.8124,3131455.1424
PO-813658,1,P003,100,820.95,18,82095.0,14777.1,96872.1
PO-813658,2,P009,282,9483.21,28,2674265.22,748794.2616,3423059.4816
PO-813658,3,P009,151,13231.56,28,1997965.56,559430.3568,2557395.9168
PO-813658,4,P023,187,11518.85,28,2154024.95,603126.9860000001,2757151.936
PO-813658,5,P014,215,54172.21,28,11647025.15,3261167.0420000004,14908192.192000002
PO-813658,6,P003,27,833.63,18,22508.01,4051.4418,26559.4518
PO-288319,1,P006,181,7594.26,28,1374561.06,384877.09680000006,1759438.1568
PO-288319,2,P012,290,1600.25,28,464072.5,129940.30000000002,594012.8
PO-288319,3,P018,208,8318.53,28,1730254.2400000002,484471.1872000001,2214725.4272000003
PO-466358,1,P030,194,17577.82,28,3410097.08,954827.1824000002,4364924.2624
PO-466358,2,P008,158,449.95,18,71092.09999999999,12796.577999999998,83888.67799999999
PO-466358,3,P025,139,5075.16,18,705447.24,126980.5032,832427.7432
PO-466358,4,P018,239,9793.0,28,2340527.0,655347.56,2995874.56
PO-466358,5,P027,199,356.71,18,70985.29,12777.352199999998,83762.64219999999
PO-466358,6,P009,118,9843.81,28,1161569.5799999998,325239.4824,1486809.0623999997
PO-466358,7,P015,116,93637.7,28,10861973.2,3041352.4960000003,13903325.696
PO-466358,8,P012,223,2176.15,28,485281.45,135878.806,621160.256
PO-466358,9,P011,265,20055.43,28,5314688.95,1488112.9060000002,6802801.856000001
PO-466358,10,P013,46,1304.2,18,59993.2,10798.776,70791.97600000001
PO-466358,11,P015,37,74292.17,28,2748810.29,769666.8812000001,3518477.1712
PO-578779,1,P028,86,1553.26,18,133580.36,24044.4648,157624.82479999997
PO-578779,2,P024,259,7851.23,28,2033468.57,569371.1996,2602839.7696
PO-578779,3,P010,82,26679.49,28,2187718.18,612561.0904000001,2800279.2704000003
PO-578779,4,P021,292,28412.59,28,8296476.28,2323013.3584000003,10619489.6384
PO-578779,5,P012,260,1664.11,28,432668.6,121147.208,553815.808
PO-578779,6,P023,176,11177.09,28,1967167.84,550806.9952000001,2517974.8352
PO-578779,7,P029,47,3390.58,18,159357.26,28684.3068,188041.5668
PO-578779,8,P017,21,445.15,18,9348.15,1682.667,11030.817
PO-478403,1,P023,55,8966.02,28,493131.1,138076.708,631207.8080000001
PO-478403,2,P025,66,6842.1,18,451578.6,81284.148,532862.748
PO-478403,3,P010,98,21022.77,28,2060231.46,576864.8088,2637096.2688
PO-478403,4,P001,142,20130.88,28,2858584.96,800403.7888000001,3658988.7488
PO-478403,5,P009,272,10008.65,28,2722352.8,762258.784,3484611.584
PO-478403,6,P004,178,31338.63,28,5578276.140000001,1561917.3192000005,7140193.4592
PO-478403,7,P018,229,9484.3,28,2171904.7,608133.316,2780038.016
PO-478403,8,P016,145,7747.24,18,1123349.8,202202.964,1325552.764
PO-478403,9,P009,103,12442.78,28,1281606.34,358849.77520000003,1640456.1152
PO-478403,10,P011,54,23643.74,28,1276761.9600000002,357493.3488000001,1634255.3088000002
PO-168434,1,P008,207,378.61,18,78372.27,14107.0086,92479.2786
PO-168434,2,P001,254,20039.86,28,5090124.44,1425234.8432000002,6515359.2832
PO-168434,3,P014,109,50426.7,28,5496510.3,1539022.884,7035533.184
PO-168434,4,P001,252,21776.52,28,5487683.04,1536551.2512,7024234.2912
PO-168434,5,P008,144,381.34,18,54912.96,9884.3328,64797.2928
PO-168434,6,P014,204,64534.76,28,13165091.04,3686225.491200001,16851316.531200003
PO-168434,7,P023,118,9175.04,28,1082654.7200000002,303143.3216000001,1385798.0416000003
PO-168434,8,P029,142,2862.88,18,406528.96,73175.2128,479704.1728
PO-168434,9,P028,294,1594.66,18,468830.04,84389.4072,553219.4472
PO-168434,10,P022,112,10440.0,28,1169280.0,327398.4,1496678.4
PO-156227,1,P005,124,5181.98,28,642565.5199999999,179918.3456,822483.8655999999
PO-710552,1,P007,210,1101.71,18,231359.1,41644.638,273003.738
PO-710552,2,P007,80,1100.03,18,88002.4,15840.432,103842.832
PO-710552,3,P020,289,1010.6,18,292063.4,52571.412,344634.81200000003
PO-710552,4,P010,115,23092.2,28,2655603.0,743568.8400000001,3399171.84
PO-103773,1,P016,164,8538.99,18,1400394.36,252070.9848,1652465.3447999998
PO-103773,2,P008,145,402.09,18,58303.05,10494.549,68797.59899999999
PO-103773,3,P026,140,268.73,18,37622.2,6771.996,44394.196
PO-103773,4,P020,28,733.21,18,20529.88,3695.3784,24225.2584
PO-103773,5,P014,293,52786.45,28,15466429.85,4330600.358,19797030.208
PO-103773,6,P020,259,862.87,18,223483.33,40226.99939999999,263710.3294
PO-103773,7,P007,66,1085.12,18,71617.92,12891.2256,84509.1456
PO-103773,8,P019,130,29781.33,28,3871572.9,1084040.4120000002,4955613.312000001
PO-103773,9,P018,24,7447.81,28,178747.44,50049.283200000005,228796.7232
PO-103773,10,P021,219,30675.07,28,6717840.33,1880995.2924,8598835.6224
PO-103773,11,P013,212,897.76,18,190325.12,34258.5216,224583.6416
PO-103773,12,P023,35,10194.99,28,356824.65,99910.902,456735.552
PO-400178,1,P015,154,93051.07,28,14329864.78,4012362.138400001,18342226.9184
PO-400178,2,P028,100,1624.35,18,162435.0,29238.3,191673.3
PO-400178,3,P019,264,35483.3,28,9367591.2,2622925.536000001,11990516.736
PO-400178,4,P005,298,6252.69,28,1863301.62,521724.4536,2385026.0736
PO-457507,1,P005,47,6364.09,28,299112.23,83751.4244,382863.6544
PO-457507,2,P024,183,7051.42,28,1290409.86,361314.7608000001,1651724.6208
PO-457507,3,P013,162,1110.85,18,179957.69999999998,32392.385999999995,212350.086
PO-457507,4,P019,171,33357.66,28,5704159.86,1597164.7608000005,7301324.620800001
PO-600808,1,P012,268,1595.36,28,427556.48,119715.8144,547272.2944
PO-600808,2,P012,262,1963.06,28,514321.72,144010.0816,658331.8016
PO-600808,3,P006,297,7977.6,28,2369347.2,663417.2160000001,3032764.416
PO-600808,4,P004,289,26333.4,28,7610352.600000001,2130898.7280000006,9741251.328000002
PO-600808,5,P011,299,22623.52,28,6764432.48,1894041.0944000003,8658473.5744
PO-600808,6,P009,78,9674.12,28,754581.3600000001,211282.78080000004,965864.1408000002
PO-600808,7,P005,80,5186.57,28,414925.6,116179.168,531104.7679999999
PO-600808,8,P010,67,30568.18,28,2048068.06,573459.0568,2621527.1168
PO-600808,9,P029,62,3230.7,18,200303.4,36054.612,236358.012
PO-600808,10,P010,56,26152.21,28,1464523.76,410066.6528,1874590.4128
PO-600808,11,P009,150,13306.6,28,1995990.0,558877.2000000001,2554867.2
PO-600808,12,P014,226,51632.88,28,11669030.88,3267328.6464,14936359.5264
PO-849975,1,P027,153,389.04,18,59523.12,10714.1616,70237.2816
PO-849975,2,P005,21,7169.1,28,150551.1,42154.308000000005,192705.408
PO-849975,3,P030,251,19597.04,28,4918857.04,1377279.9712,6296137.0112
PO-849975,4,P014,169,65238.35,28,11025281.15,3087078.7220000005,14112359.872
PO-513384,1,P004,189,25079.77,28,4740076.53,1327221.4284,6067297.9584
PO-513384,2,P022,168,10550.04,28,1772406.7200000002,496273.8816000001,2268680.6016
PO-513384,3,P007,251,955.23,18,239762.73,43157.2914,282920.0214
PO-513384,4,P014,28,58859.04,28,1648053.12,461454.8736000001,2109507.9936
PO-513384,5,P016,265,6925.34,18,1835215.1,330338.718,2165553.818
PO-513384,6,P010,66,30018.22,28,1981202.52,554736.7056000001,2535939.2256
PO-513384,7,P023,96,8716.01,28,836736.96,234286.3488,1071023.3088
PO-513384,8,P023,223,10404.53,28,2320210.19,649658.8532,2969869.0432
PO-226530,1,P005,69,5697.84,28,393150.96,110082.26880000002,503233.2288
PO-226530,2,P017,298,357.33,18,106484.34,19167.1812,125651.5212
PO-226530,3,P008,119,360.79,18,42934.01,7728.1218,50662.1318
PO-226530,4,P028,70,1572.2,18,110054.0,19809.72,129863.72
PO-226530,5,P012,139,1754.46,28,243869.94,68283.58320000001,312153.5232
PO-180132,1,P018,56,9857.66,28,552028.96,154568.10880000002,706597.0688
PO-180132,2,P011,225,22239.73,28,5003939.25,1401102.9900000002,6405042.24
PO-180132,3,P002,35,530.25,18,18558.75,3340.575,21899.325
PO-180132,4,P004,194,28283.5,28,5486999.0,1536359.7200000002,7023358.720000001
PO-180132,5,P025,205,5231.31,18,1072418.55,193035.339,1265453.889
PO-180132,6,P006,195,8557.47,28,1668706.65,467237.862,2135944.512
PO-180132,7,P020,92,1019.35,18,93780.2,16880.435999999998,110660.636
PO-547983,1,P009,250,10715.04,28,2678760.0,750052.8,3428812.8
PO-547983,2,P024,20,7468.79,28,149375.8,41825.224,191201.024
PO-362725,1,P029,264,2613.59,18,689987.76,124197.7968,814185.5568
PO-362725,2,P004,182,25619.94,28,4662829.08,1305592.1424000002,5968421.2224
PO-872444,1,P016,235,6264.79,18,1472225.65,265000.617,1737226.267
PO-872444,2,P028,82,1802.85,18,147833.69999999998,26610.065999999995,174443.76599999997
PO-872444,3,P004,158,31175.48,28,4925725.84,1379203.2352,6304929.0752
PO-872444,4,P023,122,8628.12,28,1052630.64,294736.57920000004,1347367.2192000002
PO-872444,5,P010,169,24936.46,28,4214261.74,1179993.2872,5394255.0272
PO-872444,6,P009,58,11001.71,28,638099.1799999999,178667.7704,816766.9504
PO-872444,7,P001,130,19730.52,28,2564967.6,718190.9280000001,3283158.528
PO-872444,8,P013,150,1184.61,18,177691.49999999997,31984.469999999998,209675.97
PO-872444,9,P021,93,33155.15,28,3083428.95,863360.1060000001,3946789.056
PO-934131,1,P006,86,8836.44,28,759933.8400000001,212781.47520000004,972715.3152
PO-934131,2,P008,116,390.74,18,45325.84,8158.6512,53484.4912
PO-934131,3,P019,232,26712.22,28,6197235.04,1735225.8112,7932460.8512
PO-934131,4,P018,41,7991.96,28,327670.36,91747.7008,419418.0608
PO-934131,5,P009,27,13267.78,28,358230.06,100304.4168,458534.4768
PO-745052,1,P030,264,18409.31,28,4860057.840000001,1360816.1952000004,6220874.035200002
PO-745052,2,P017,150,355.55,18,53332.5,9599.85,62932.35
PO-745052,3,P027,291,338.07,18,98378.37,17708.1066,116086.4766
PO-745052,4,P023,70,9415.47,28,659082.8999999999,184543.212,843626.112
PO-745052,5,P025,84,5343.41,18,448846.44,80792.35919999999,529638.7992
PO-745052,6,P009,194,11104.22,28,2154218.68,603181.2304,2757399.9103999995
PO-745052,7,P013,257,1303.34,18,334958.38,60292.5084,395250.8884
PO-745052,8,P013,206,1039.78,18,214194.68,38555.0424,252749.7224
PO-745052,9,P017,208,323.42,18,67271.36,12108.8448,79380.2048
PO-745052,10,P023,200,11202.41,28,2240482.0,627334.9600000001,2867816.96
PO-803690,1,P025,203,6663.2,18,1352629.6,243473.328,1596102.9279999998
PO-803690,2,P005,146,6551.3,28,956489.8,267817.14400000003,1224306.944
PO-803690,3,P005,127,5622.41,28,714046.07,199932.8996,913978.9696
PO-803690,4,P013,289,1296.3,18,374630.7,67433.526,442064.226
PO-803690,5,P025,271,5903.02,18,1599718.4200000002,287949.31560000003,1887667.7356
PO-803690,6,P018,145,9230.02,28,1338352.9,374738.8120000001,1713091.7120000003
PO-619938,1,P006,51,7768.23,28,396179.73,110930.3244,507110.0544
PO-619938,2,P015,240,74022.01,28,17765282.4,4974279.072,22739561.472
PO-619938,3,P007,123,941.05,18,115749.15,20834.847,136583.997
PO-619938,4,P014,24,73120.13,28,1754883.12,491367.2736000001,2246250.3936
PO-619938,5,P008,82,437.24,18,35853.68,6453.6624,42307.3424
PO-619938,6,P017,275,345.33,18,94965.75,17093.835,112059.585
PO-619938,7,P016,270,7601.33,18,2052359.1,369424.638,2421783.738
PO-619938,8,P008,107,366.7,18,39236.9,7062.642,46299.542
PO-619938,9,P015,33,91567.18,28,3021716.94,846080.7432,3867797.6832
PO-619938,10,P025,21,6378.7,18,133952.69999999998,24111.486,158064.186
PO-619938,11,P021,43,36851.23,28,1584602.89,443688.8092000001,2028291.6992
PO-619938,12,P018,96,8318.91,28,798615.36,223612.30080000003,1022227.6608
PO-495978,1,P014,208,52238.94,28,10865699.52,3042395.8656,13908095.3856
PO-495978,2,P020,242,741.28,18,179389.75999999998,32290.1568,211679.9168
PO-495978,3,P002,164,619.03,18,101520.92,18273.7656,119794.6856
PO-495978,4,P029,143,2923.83,18,418107.69,75259.3842,493367.0742
PO-495978,5,P028,246,1689.96,18,415730.16,74831.42880000001,490561.5888
PO-495978,6,P019,96,31650.74,28,3038471.04,850771.8912000001,3889242.9312
PO-495978,7,P020,253,911.74,18,230670.22,41520.6396,272190.8596
PO-168420,1,P022,229,12686.81,28,2905279.49,813478.2572,3718757.7472
PO-168420,2,P018,30,7367.61,28,221028.3,61887.924,282916.224
PO-168420,3,P021,105,40092.61,28,4209724.05,1178722.7340000002,5388446.784
PO-168420,4,P020,200,955.88,18,191176.0,34411.68,225587.68
PO-168420,5,P015,215,104792.93,28,22530479.95,6308534.386,28839014.336
PO-168420,6,P019,57,32531.42,28,1854290.94,519201.46320000006,2373492.4032
PO-168420,7,P006,290,9830.38,28,2850810.2,798226.856,3649037.056
PO-168420,8,P028,235,1605.78,18,377358.3,67924.49399999999,445282.794
PO-121334,1,P028,203,1773.92,18,360105.76,64819.0368,424924.7968
PO-121334,2,P002,133,629.11,18,83671.63,15060.8934,98732.5234
PO-121334,3,P021,146,40493.49,28,5912049.54,1655373.8712000002,7567423.4112
PO-121334,4,P025,35,6220.19,18,217706.65,39187.197,256893.847
PO-121334,5,P014,214,58850.06,28,12593912.84,3526295.5952000003,16120208.4352
PO-121334,6,P003,100,882.09,18,88209.0,15877.62,104086.62
PO-121334,7,P009,73,11542.11,28,842574.03,235920.7284,1078494.7584000002
PO-121334,8,P028,246,1952.54,18,480324.84,86458.47119999999,566783.3112
PO-947330,1,P015,192,80849.36,28,15523077.12,4346461.5936,19869538.7136
PO-947330,2,P022,120,11017.74,28,1322128.8,370196.0640000001,1692324.864
PO-947330,3,P013,49,999.24,18,48962.76,8813.2968,57776.056800000006
PO-947330,4,P003,291,906.43,18,263771.13,47478.8034,311249.9334
PO-947330,5,P015,231,106478.93,28,24596632.83,6887057.1924,31483690.0224
PO-222169,1,P019,265,24991.1,28,6622641.5,1854339.62,8476981.120000001
PO-222169,2,P024,116,6905.87,28,801080.92,224302.65760000004,1025383.5776
PO-222169,3,P004,278,35300.93,28,9813658.54,2747824.3912000004,12561482.9312
PO-222169,4,P012,235,1511.21,28,355134.35000000003,99437.61800000002,454571.96800000005
PO-222169,5,P017,141,403.65,18,56914.65,10244.637,67159.287
PO-222169,6,P015,231,103242.5,28,23849017.5,6677724.9,30526742.4
PO-203757,1,P016,75,6932.34,18,519925.5,93586.59,613512.09
PO-203757,2,P001,83,14941.83,28,1240171.89,347248.1292,1587420.0192
PO-203757,3,P019,93,31505.89,28,2930047.77,820413.3756,3750461.1456
PO-203757,4,P010,240,21467.95,28,5152308.0,1442646.2400000002,6594954.24
PO-203757,5,P006,55,9262.69,28,509447.95,142645.426,652093.376
PO-203757,6,P010,208,29768.35,28,6191816.8,1733708.704,7925525.504
PO-203757,7,P029,243,2509.09,18,609708.87,109747.5966,719456.4665999999
PO-203757,8,P021,69,39648.67,28,2735758.23,766012.3044,3501770.5344
PO-344527,1,P016,40,6561.28,18,262451.2,47241.216,309692.416
PO-344527,2,P027,75,369.46,18,27709.5,4987.71,32697.21
PO-344527,3,P007,68,925.6,18,62940.8,11329.344,74270.144
PO-344527,4,P018,291,8384.0,28,2439744.0,683128.3200000001,3122872.3200000003
PO-344527,5,P029,282,2983.98,18,841482.36,151466.8248,992949.1848
PO-344527,6,P007,172,1036.84,18,178336.47999999998,32100.5664,210437.0464
PO-344527,7,P017,234,365.43,18,85510.62,15391.9116,100902.5316
PO-344527,8,P010,86,21144.16,28,1818397.76,509151.37280000007,2327549.1328000003
PO-344527,9,P005,269,7544.97,28,2029596.93,568287.1404000001,2597884.0704000005
PO-344527,10,P020,157,749.54,18,117677.78,21182.0004,138859.7804
PO-538298,1,P009,142,10208.23,28,1449568.66,405879.2248,1855447.8848
PO-538298,2,P007,224,1024.26,18,229434.24,41298.1632,270732.4032
PO-538298,3,P028,160,1432.76,18,229241.6,41263.488,270505.088
PO-538298,4,P019,47,29137.55,28,1369464.85,383450.158,1752915.008
PO-538298,5,P015,284,99574.14,28,28279055.76,7918135.612800001,36197191.3728
PO-538298,6,P023,239,9425.69,28,2252739.91,630767.1748000002,2883507.0848000003
PO-538298,7,P018,81,8590.79,28,695853.9900000001,194839.11720000004,890693.1072000002
PO-538298,8,P006,32,8665.69,28,277302.08,77644.58240000001,354946.66240000003
PO-538298,9,P023,257,8823.34,28,2267598.38,634927.5464,2902525.9264
PO-538298,10,P025,163,6873.39,18,1120362.57,201665.2626,1322027.8326
PO-538298,11,P005,107,6004.83,28,642516.8099999999,179904.7068,822421.5168
PO-389815,1,P022,141,14626.25,28,2062301.25,577444.3500000001,2639745.6
PO-389815,2,P028,37,1600.77,18,59228.49,10661.1282,69889.6182
PO-389815,3,P015,198,101805.67,28,20157522.66,5644106.344800001,25801629.0048
PO-389815,4,P019,127,30352.91,28,3854819.57,1079349.4796,4934169.0496
PO-389815,5,P006,116,7788.18,28,903428.88,252960.08640000003,1156388.9664
PO-389815,6,P011,293,18741.96,28,5491394.279999999,1537590.3984,7028984.6784
PO-389815,7,P002,162,587.88,18,95236.56,17142.5808,112379.1408
PO-389815,8,P015,222,94284.79,28,20931223.38,5860742.5464,26791965.9264
PO-389815,9,P015,220,99370.27,28,21861459.4,6121208.632000001,27982668.032000005
PO-951720,1,P009,208,10401.63,28,2163539.04,605790.9312000001,2769329.9712
PO-951720,2,P026,63,238.7,18,15038.1,2706.858,17744.958
PO-951720,3,P025,106,6565.14,18,695904.8400000001,125262.8712,821167.7112000001
PO-951720,4,P016,112,7624.73,18,853969.76,153714.5568,1007684.3168
PO-951720,5,P025,77,6612.78,18,509184.06,91653.1308,600837.1908
PO-951720,6,P008,292,412.07,18,120324.44,21658.3992,141982.8392
PO-951720,7,P017,71,327.26,18,23235.46,4182.382799999999,27417.8428
PO-951720,8,P013,31,1112.74,18,34494.94,6209.0892,40704.0292
PO-951720,9,P017,44,461.62,18,20311.28,3656.0304,23967.3104
PO-851935,1,P026,230,266.43,18,61278.9,11030.202,72309.102
PO-851935,2,P030,95,16427.06,28,1560570.7000000002,436959.7960000001,1997530.4960000005
PO-851935,3,P005,220,5987.72,28,1317298.4,368843.5520000001,1686141.9520000005
PO-851935,4,P020,103,725.64,18,74740.92,13453.3656,88194.2856
PO-798967,1,P004,100,25350.84,28,2535084.0,709823.52,3244907.52
PO-798967,2,P026,296,224.63,18,66490.48,11968.2864,78458.7664
PO-798967,3,P024,233,7635.03,28,1778961.99,498109.3572,2277071.3472
PO-798967,4,P004,101,31801.0,28,3211901.0,899332.28,4111233.28
PO-798967,5,P011,249,16782.04,28,4178727.96,1170043.8288000005,5348771.788800001
PO-798967,6,P001,150,18514.37,28,2777155.5,777603.54,3554759.04
PO-379712,1,P013,296,1078.62,18,319271.52,57468.87359999999,376740.3936
PO-379712,2,P004,66,31777.98,28,2097346.68,587257.0704000001,2684603.7504000003
PO-379712,3,P005,214,5512.59,28,1179694.26,330314.39280000003,1510008.6528
PO-379712,4,P029,271,2423.11,18,656662.81,118199.3058,774862.1158
PO-379712,5,P020,141,914.37,18,128926.17,23206.7106,152132.8806
PO-379712,6,P017,275,372.91,18,102550.25,18459.045,121009.295
PO-530667,1,P019,22,26728.88,28,588035.36,164649.9008,752685.2608
PO-530667,2,P024,207,6433.69,28,1331773.8299999998,372896.6724,1704670.5024
PO-919554,1,P016,207,8538.68,18,1767506.76,318151.2168,2085657.9768
PO-919554,2,P001,216,20879.7,28,4510015.2,1262804.2560000003,5772819.456
PO-919554,3,P026,251,267.61,18,67170.11,12090.6198,79260.7298
PO-919554,4,P024,201,6542.48,28,1315038.48,368210.77440000005,1683249.2544
PO-919554,5,P002,260,613.39,18,159481.4,28706.652,188188.052
PO-919554,6,P012,221,1934.89,28,427610.69,119730.9932,547341.6832
PO-919554,7,P024,165,6282.04,28,1036536.6,290230.248,1326766.848
PO-919554,8,P028,57,1402.87,18,79963.59,14393.446199999998,94357.0362
PO-919554,9,P026,41,265.17,18,10871.97,1956.9546,12828.924600000002
PO-919554,10,P028,139,1671.73,18,232370.47,41826.6846,274197.1546
PO-919554,11,P024,51,7382.83,28,376524.33,105426.8124,481951.1424
PO-919554,12,P013,273,999.14,18,272765.22,49097.73959999999,321862.95959999994
PO-911633,1,P029,144,2779.23,18,400209.12,72037.6416,472246.7616
PO-911633,2,P003,80,940.64,18,75251.2,13545.216,88796.416
PO-911633,3,P028,72,1442.94,18,103891.68,18700.5024,122592.1824
PO-911633,4,P025,187,7006.01,18,1310123.87,235822.2966,1545946.1666
PO-854965,1,P002,273,578.28,18,157870.44,28416.6792,186287.1192
PO-854965,2,P020,250,759.44,18,189860.0,34174.8,224034.8
PO-854965,3,P009,69,11357.13,28,783641.97,219419.7516,1003061.7216
