so_id,line_number,product_id,quantity,unit_price,gst_rate,line_total,gst_amount,line_grand_total
SO-851010,2,P023,20,12950,28,259000,72520.0,331520.0
SO-851010,3,P004,17,39800,28,676600,189448.00000000003,866048.0
SO-851010,4,P011,4,27600,28,110400,30912.000000000004,141312.0
SO-851010,5,P005,17,8450,28,143650,40222.00000000001,183872.0
SO-851010,6,P001,15,24500,28,367500,102900.0,470400.0
SO-851010,7,P019,5,39800,28,199000,55720.00000000001,254720.0
SO-851010,8,P029,16,3950,18,63200,11376.0,74576.0
SO-851010,9,P027,20,480,18,9600,1728.0,11328.0
SO-851010,10,P004,2,39800,28,79600,22288.000000000004,101888.0
SO-851010,11,P029,1,3950,18,3950,711.0,4661.0
SO-737202,1,P008,2,580,18,1160,208.8,1368.8
SO-737202,2,P030,2,21900,28,43800,12264.000000000002,56064.0
SO-737202,3,P002,4,720,18,2880,518.4,3398.4
SO-737202,4,P018,11,11300,28,124300,34804.0,159104.0
SO-737202,5,P002,19,720,18,13680,2462.4,16142.4
SO-737202,6,P030,8,21900,28,175200,49056.00000000001,224256.0
SO-737202,7,P016,7,10200,18,71400,12852.0,84252.0
SO-737202,8,P013,19,1450,18,27550,4959.0,32509.0
SO-737202,9,P023,4,12950,28,51800,14504.000000000002,66304.0
SO-737202,10,P027,12,480,18,5760,1036.8,6796.8
SO-968645,1,P003,12,1250,18,15000,2700.0,17700.0
SO-968645,2,P022,10,16900,28,169000,47320.00000000001,216320.0
SO-968645,3,P009,9,14900,28,134100,37548.0,171648.0
SO-968645,4,P012,1,2450,28,2450,686.0000000000001,3136.0
SO-184791,1,P024,14,10300,28,144200,40376.00000000001,184576.0
SO-184791,2,P011,8,27600,28,220800,61824.00000000001,282624.0
SO-184791,3,P002,17,720,18,12240,2203.2,14443.2
SO-184791,4,P011,16,27600,28,441600,123648.0,565248.0
SO-184791,5,P020,18,1150,18,20700,3726.0,24426.0
SO-184791,6,P002,20,720,18,14400,2592.0,16992.0
SO-184791,7,P001,18,24500,28,441000,123480.0,564480.0
SO-184791,8,P018,8,11300,28,90400,25312.000000000004,115712.0
SO-184791,9,P030,12,21900,28,262800,73584.0,336384.0
SO-378647,1,P030,5,21900,28,109500,30660.000000000004,140160.0
SO-378647,2,P013,3,1450,18,4350,783.0,5133.0
SO-378647,3,P005,12,8450,28,101400,28392.000000000004,129792.0
SO-378647,4,P026,7,310,18,2170,390.6,2560.6
SO-150938,1,P014,1,83500,28,83500,23380.000000000004,106880.0
SO-150938,2,P026,13,310,18,4030,725.4,4755.4
SO-150938,3,P009,3,14900,28,44700,12516.000000000002,57216.0
SO-944599,1,P014,20,83500,28,1670000,467600.00000000006,2137600.0
SO-944599,2,P028,9,2250,18,20250,3645.0,23895.0
SO-944599,3,P008,6,580,18,3480,626.4,4106.4
SO-944599,4,P030,12,21900,28,262800,73584.0,336384.0
SO-944599,5,P008,6,580,18,3480,626.4,4106.4
SO-944599,6,P008,10,580,18,5800,1044.0,6844.0
SO-944599,7,P001,9,24500,28,220500,61740.00000000001,282240.0
SO-944599,8,P008,19,580,18,11020,1983.6,13003.6
SO-682898,1,P008,19,580,18,11020,1983.6,13003.6
SO-682898,2,P011,11,27600,28,303600,85008.00000000001,388608.0
SO-682898,3,P029,20,3950,18,79000,14220.0,93220.0
SO-682898,4,P023,9,12950,28,116550,32634.000000000004,149184.0
SO-337483,1,P029,19,3950,18,75050,13509.0,88559.0
SO-337483,2,P020,12,1150,18,13800,2484.0,16284.0
SO-337483,3,P009,19,14900,28,283100,79268.00000000001,362368.0
SO-337483,4,P012,4,2450,28,9800,2744.0000000000005,12544.0
SO-337483,5,P008,15,580,18,8700,1566.0,10266.0
SO-488340,1,P024,15,10300,28,154500,43260.00000000001,197760.0
SO-488340,2,P008,1,580,18,580,104.4,684.4
SO-488340,3,P009,5,14900,28,74500,20860.000000000004,95360.0
SO-488340,4,P011,7,27600,28,193200,54096.00000000001,247296.0
SO-488340,5,P015,20,119000,28,2380000,666400.0000000001,3046400.0
SO-466114,1,P002,19,720,18,13680,2462.4,16142.4
SO-466114,2,P012,10,2450,28,24500,6860.000000000001,31360.0
SO-466114,3,P001,16,24500,28,392000,109760.0,501760.0
SO-466114,4,P003,15,1250,18,18750,3375.0,22125.0
SO-466114,5,P019,20,39800,28,796000,222880.00000000003,1018880.0
SO-466114,6,P029,18,3950,18,71100,12798.0,83898.0
SO-182036,1,P001,7,24500,28,171500,48020.00000000001,219520.0
SO-182036,2,P018,20,11300,28,226000,63280.00000000001,289280.0
SO-182036,3,P030,9,21900,28,197100,55188.00000000001,252288.0
SO-182036,4,P020,19,1150,18,21850,3933.0,25783.0
SO-182036,5,P004,12,39800,28,477600,133728.0,611328.0
SO-182036,6,P004,17,39800,28,676600,189448.00000000003,866048.0
SO-182036,7,P023,13,12950,28,168350,47138.00000000001,215488.0
SO-196893,1,P030,10,21900,28,219000,61320.00000000001,280320.0
SO-196893,2,P015,14,119000,28,1666000,466480.00000000006,2132480.0
SO-196893,3,P013,17,1450,18,24650,4437.0,29087.0
SO-196893,4,P010,6,34900,28,209400,58632.00000000001,268032.0
SO-196893,5,P001,19,24500,28,465500,130340.0,595840.0
SO-196893,6,P014,7,83500,28,584500,163660.00000000003,748160.0
SO-196893,7,P017,17,520,18,8840,1591.2,10431.2
SO-196893,8,P002,6,720,18,4320,777.6,5097.6
SO-196893,9,P015,3,119000,28,357000,99960.0,456960.0
SO-483043,1,P014,1,83500,28,83500,23380.000000000004,106880.0
SO-483043,2,P021,9,46200,28,415800,116424.0,532224.0
SO-483043,3,P009,19,14900,28,283100,79268.00000000001,362368.0
SO-483043,4,P002,6,720,18,4320,777.6,5097.6
SO-483043,5,P008,12,580,18,6960,1252.8,8212.8
SO-483043,6,P025,13,7850,18,102050,18369.0,120419.0
SO-718024,1,P016,10,10200,18,102000,18360.0,120360.0
SO-718024,2,P017,10,520,18,5200,936.0,6136.0
SO-718024,3,P006,5,11200,28,56000,15680.000000000002,71680.0
SO-718024,4,P019,5,39800,28,199000,55720.00000000001,254720.0
SO-718024,5,P007,18,1450,18,26100,4698.0,30798.0
SO-718024,6,P012,10,2450,28,24500,6860.000000000001,31360.0
SO-718024,7,P030,2,21900,28,43800,12264.000000000002,56064.0
SO-718024,8,P009,7,14900,28,104300,29204.000000000004,133504.0
SO-718024,9,P015,17,119000,28,2023000,566440.0,2589440.0
SO-718024,10,P015,11,119000,28,1309000,366520.00000000006,1675520.0
SO-822214,1,P005,15,8450,28,126750,35490.0,162240.0
SO-888500,1,P012,13,2450,28,31850,8918.0,40768.0
SO-888500,2,P021,18,46200,28,831600,232848.00000000003,1064448.0
SO-888500,3,P026,18,310,18,5580,1004.4,6584.4
SO-888500,4,P006,20,11200,28,224000,62720.00000000001,286720.0
SO-888500,5,P003,8,1250,18,10000,1800.0,11800.0
SO-888500,6,P029,16,3950,18,63200,11376.0,74576.0
SO-910776,1,P020,20,1150,18,23000,4140.0,27140.0
SO-910776,2,P020,19,1150,18,21850,3933.0,25783.0
SO-910776,3,P020,10,1150,18,11500,2070.0,13570.0
SO-882277,1,P024,9,10300,28,92700,25956.000000000004,118656.0
SO-882277,2,P013,2,1450,18,2900,522.0,3422.0
SO-628561,1,P003,19,1250,18,23750,4275.0,28025.0
SO-628561,2,P019,18,39800,28,716400,200592.00000000003,916992.0
SO-628561,3,P002,2,720,18,1440,259.2,1699.2
SO-968887,1,P007,20,1450,18,29000,5220.0,34220.0
SO-968887,2,P010,5,34900,28,174500,48860.00000000001,223360.0
SO-968887,3,P010,10,34900,28,349000,97720.0,446720.0
SO-968887,4,P008,14,580,18,8120,1461.6,9581.6
SO-968887,5,P013,16,1450,18,23200,4176.0,27376.0
SO-968887,6,P003,11,1250,18,13750,2475.0,16225.0
SO-968887,7,P003,6,1250,18,7500,1350.0,8850.0
SO-968887,8,P030,4,21900,28,87600,24528.000000000004,112128.0
SO-968887,9,P007,13,1450,18,18850,3393.0,22243.0
SO-968887,10,P003,12,1250,18,15000,2700.0,17700.0
SO-524580,1,P018,15,11300,28,169500,47460.00000000001,216960.0
SO-524580,2,P009,15,14900,28,223500,62580.00000000001,286080.0
SO-524580,3,P002,20,720,18,14400,2592.0,16992.0
SO-524580,4,P019,7,39800,28,278600,78008.00000000001,356608.0
SO-524580,5,P021,1,46200,28,46200,12936.000000000002,59136.0
SO-524580,6,P018,16,11300,28,180800,50624.00000000001,231424.0
SO-524580,7,P026,15,310,18,4650,837.0,5487.0
SO-376514,1,P003,8,1250,18,10000,1800.0,11800.0
SO-376514,2,P015,3,119000,28,357000,99960.0,456960.0
SO-376514,3,P016,8,10200,18,81600,14688.0,96288.0
SO-376514,4,P017,5,520,18,2600,468.0,3068.0
SO-376514,5,P003,5,1250,18,6250,1125.0,7375.0
SO-376514,6,P028,20,2250,18,45000,8100.0,53100.0
SO-376514,7,P005,9,8450,28,76050,21294.000000000004,97344.0
SO-376514,8,P030,5,21900,28,109500,30660.000000000004,140160.0
SO-376514,9,P017,7,520,18,3640,655.1999999999999,4295.2
SO-376514,10,P025,11,7850,18,86350,15543.0,101893.0
SO-376514,11,P028,14,2250,18,31500,5670.0,37170.0
SO-234655,1,P029,19,3950,18,75050,13509.0,88559.0
SO-234655,2,P030,9,21900,28,197100,55188.00000000001,252288.0
SO-765039,1,P025,3,7850,18,23550,4239.0,27789.0
SO-765039,2,P009,5,14900,28,74500,20860.000000000004,95360.0
SO-765039,3,P025,15,7850,18,117750,21195.0,138945.0
SO-765039,4,P015,12,119000,28,1428000,399840.00000000006,1827840.0
SO-765039,5,P018,13,11300,28,146900,41132.00000000001,188032.0
SO-765039,6,P004,19,39800,28,756200,211736.00000000003,967936.0
SO-765039,7,P015,3,119000,28,357000,99960.0,456960.0
SO-765039,8,P006,19,11200,28,212800,59584.00000000001,272384.0
SO-251167,1,P026,6,310,18,1860,334.8,2194.8
SO-251167,2,P029,10,3950,18,39500,7110.0,46610.0
SO-251167,3,P008,14,580,18,8120,1461.6,9581.6
SO-251167,4,P025,16,7850,18,125600,22608.0,148208.0
SO-251167,5,P030,9,21900,28,197100,55188.00000000001,252288.0
SO-251167,6,P019,3,39800,28,119400,33432.0,152832.0
SO-441801,1,P002,9,720,18,6480,1166.4,7646.4
SO-441801,2,P005,19,8450,28,160550,44954.00000000001,205504.0
SO-633824,1,P016,16,10200,18,163200,29376.0,192576.0
SO-633824,2,P017,9,520,18,4680,842.4,5522.4
SO-633824,3,P030,8,21900,28,175200,49056.00000000001,224256.0
SO-633824,4,P023,10,12950,28,129500,36260.0,165760.0
SO-633824,5,P016,5,10200,18,51000,9180.0,60180.0
SO-894042,1,P014,6,83500,28,501000,140280.0,641280.0
SO-894042,2,P030,8,21900,28,175200,49056.00000000001,224256.0
SO-894042,3,P002,6,720,18,4320,777.6,5097.6
SO-894042,4,P015,14,119000,28,1666000,466480.00000000006,2132480.0
SO-894042,5,P021,5,46200,28,231000,64680.00000000001,295680.0
SO-894042,6,P018,19,11300,28,214700,60116.00000000001,274816.0
SO-970632,1,P010,11,34900,28,383900,107492.0,491392.0
SO-970632,2,P018,13,11300,28,146900,41132.00000000001,188032.0
SO-970632,3,P007,11,1450,18,15950,2871.0,18821.0
SO-970632,4,P025,16,7850,18,125600,22608.0,148208.0
SO-970632,5,P014,20,83500,28,1670000,467600.00000000006,2137600.0
SO-970632,6,P006,18,11200,28,201600,56448.00000000001,258048.0
SO-970632,7,P013,4,1450,18,5800,1044.0,6844.0
SO-708213,1,P027,9,480,18,4320,777.6,5097.6
SO-723200,1,P005,18,8450,28,152100,42588.00000000001,194688.0
SO-723200,2,P022,10,16900,28,169000,47320.00000000001,216320.0
SO-723200,3,P008,14,580,18,8120,1461.6,9581.6
SO-723200,4,P006,20,11200,28,224000,62720.00000000001,286720.0
SO-906396,1,P009,16,14900,28,238400,66752.0,305152.0
SO-906396,2,P007,5,1450,18,7250,1305.0,8555.0
SO-906396,3,P022,2,16900,28,33800,9464.0,43264.0
SO-906396,4,P003,16,1250,18,20000,3600.0,23600.0
SO-906396,5,P021,11,46200,28,508200,142296.0,650496.0
SO-906396,6,P012,7,2450,28,17150,4802.000000000001,21952.0
SO-906396,7,P019,8,39800,28,318400,89152.00000000001,407552.0
SO-906396,8,P023,14,12950,28,181300,50764.00000000001,232064.0
SO-906396,9,P007,11,1450,18,15950,2871.0,18821.0
SO-791354,1,P010,5,34900,28,174500,48860.00000000001,223360.0
SO-791354,2,P027,18,480,18,8640,1555.2,10195.2
SO-604184,1,P027,17,480,18,8160,1468.8,9628.8
SO-604184,2,P021,19,46200,28,877800,245784.00000000003,1123584.0
SO-604184,3,P022,8,16900,28,135200,37856.0,173056.0
SO-604184,4,P009,12,14900,28,178800,50064.00000000001,228864.0
SO-604184,5,P007,18,1450,18,26100,4698.0,30798.0
SO-604184,6,P023,17,12950,28,220150,61642.00000000001,281792.0
SO-604184,7,P024,11,10300,28,113300,31724.000000000004,145024.0
SO-604184,8,P015,4,119000,28,476000,133280.0,609280.0
SO-604184,9,P022,15,16900,28,253500,70980.0,324480.0
SO-604184,10,P030,14,21900,28,306600,85848.00000000001,392448.0
SO-319836,1,P017,6,520,18,3120,561.6,3681.6
SO-319836,2,P009,14,14900,28,208600,58408.00000000001,267008.0
SO-319836,3,P024,17,10300,28,175100,49028.00000000001,224128.0
SO-319836,4,P020,19,1150,18,21850,3933.0,25783.0
SO-319836,5,P017,12,520,18,6240,1123.2,7363.2
SO-319836,6,P030,16,21900,28,350400,98112.0,448512.0
SO-319836,7,P006,6,11200,28,67200,18816.0,86016.0
SO-297416,1,P003,9,1250,18,11250,2025.0,13275.0
SO-297416,2,P003,19,1250,18,23750,4275.0,28025.0
SO-297416,3,P018,20,11300,28,226000,63280.00000000001,289280.0
SO-297416,4,P014,20,83500,28,1670000,467600.00000000006,2137600.0
SO-297416,5,P016,7,10200,18,71400,12852.0,84252.0
SO-297416,6,P020,13,1150,18,14950,2691.0,17641.0
SO-297416,7,P009,12,14900,28,178800,50064.00000000001,228864.0
SO-297416,8,P008,8,580,18,4640,835.1999999999999,5475.2
SO-297416,9,P021,2,46200,28,92400,25872.000000000004,118272.0
SO-297416,10,P013,13,1450,18,18850,3393.0,22243.0
SO-297416,11,P024,20,10300,28,206000,57680.00000000001,263680.0
SO-157081,1,P016,19,10200,18,193800,34884.0,228684.0
SO-157081,2,P010,18,34900,28,628200,175896.00000000003,804096.0
SO-157081,3,P021,3,46200,28,138600,38808.00000000001,177408.0
SO-157081,4,P003,10,1250,18,12500,2250.0,14750.0
SO-157081,5,P001,14,24500,28,343000,96040.0,439040.0
SO-157081,6,P002,10,720,18,7200,1296.0,8496.0
SO-157081,7,P014,7,83500,28,584500,163660.00000000003,748160.0
SO-157081,8,P016,9,10200,18,91800,16524.0,108324.0
SO-222518,1,P023,9,12950,28,116550,32634.000000000004,149184.0
SO-222518,2,P005,18,8450,28,152100,42588.00000000001,194688.0
SO-222518,3,P006,14,11200,28,156800,43904.00000000001,200704.0
SO-222518,4,P009,14,14900,28,208600,58408.00000000001,267008.0
SO-222518,5,P019,14,39800,28,557200,156016.00000000003,713216.0
SO-222518,6,P014,14,83500,28,1169000,327320.00000000006,1496320.0
SO-222518,7,P014,2,83500,28,167000,46760.00000000001,213760.0
SO-222518,8,P007,3,1450,18,4350,783.0,5133.0
SO-222518,9,P020,19,1150,18,21850,3933.0,25783.0
SO-222518,10,P001,12,24500,28,294000,82320.00000000001,376320.0
SO-222518,11,P012,10,2450,28,24500,6860.000000000001,31360.0
SO-378574,1,P030,19,21900,28,416100,116508.0,532608.0
SO-378574,2,P030,12,21900,28,262800,73584.0,336384.0
SO-378574,3,P023,13,12950,28,168350,47138.00000000001,215488.0
SO-378574,4,P024,5,10300,28,51500,14420.000000000002,65920.0
SO-378574,5,P024,13,10300,28,133900,37492.0,171392.0
SO-378574,6,P027,3,480,18,1440,259.2,1699.2
SO-378574,7,P029,20,3950,18,79000,14220.0,93220.0
SO-378574,8,P007,4,1450,18,5800,1044.0,6844.0
SO-378574,9,P002,4,720,18,2880,518.4,3398.4
SO-378574,10,P026,16,310,18,4960,892.8,5852.8
SO-378574,11,P011,10,27600,28,276000,77280.00000000001,353280.0
SO-378574,12,P009,13,14900,28,193700,54236.00000000001,247936.0
SO-121403,1,P029,12,3950,18,47400,8532.0,55932.0
SO-121403,2,P020,16,1150,18,18400,3312.0,21712.0
SO-121403,3,P003,7,1250,18,8750,1575.0,10325.0
SO-121403,4,P008,18,580,18,10440,1879.2,12319.2
SO-789374,1,P008,9,580,18,5220,939.6,6159.6
SO-789374,2,P016,12,10200,18,122400,22032.0,144432.0
SO-789374,3,P013,13,1450,18,18850,3393.0,22243.0
SO-668225,1,P028,6,2250,18,13500,2430.0,15930.0
SO-668225,2,P016,5,10200,18,51000,9180.0,60180.0
SO-668225,3,P012,11,2450,28,26950,7546.000000000001,34496.0
SO-668225,4,P029,17,3950,18,67150,12087.0,79237.0
SO-668225,5,P023,5,12950,28,64750,18130.0,82880.0
SO-668225,6,P019,3,39800,28,119400,33432.0,152832.0
SO-668225,7,P023,5,12950,28,64750,18130.0,82880.0
SO-668225,8,P009,15,14900,28,223500,62580.00000000001,286080.0
SO-668225,9,P014,2,83500,28,167000,46760.00000000001,213760.0
SO-668225,10,P012,15,2450,28,36750,10290.000000000002,47040.0
SO-668225,11,P019,18,39800,28,716400,200592.00000000003,916992.0
SO-756461,1,P015,8,119000,28,952000,266560.0,1218560.0
SO-756461,2,P008,20,580,18,11600,2088.0,13688.0
SO-756461,3,P025,6,7850,18,47100,8478.0,55578.0
SO-756461,4,P003,16,1250,18,20000,3600.0,23600.0
SO-407922,1,P009,11,14900,28,163900,45892.00000000001,209792.0
SO-605982,1,P026,4,310,18,1240,223.2,1463.2
SO-605982,2,P010,6,34900,28,209400,58632.00000000001,268032.0
SO-605982,3,P011,11,27600,28,303600,85008.00000000001,388608.0
SO-605982,4,P001,1,24500,28,24500,6860.000000000001,31360.0
SO-605982,5,P001,17,24500,28,416500,116620.0,533120.0
SO-605982,6,P024,17,10300,28,175100,49028.00000000001,224128.0
SO-605982,7,P026,14,310,18,4340,781.1999999999999,5121.2
SO-605982,8,P028,3,2250,18,6750,1215.0,7965.0
SO-605982,9,P023,16,12950,28,207200,58016.00000000001,265216.0
SO-605982,10,P022,4,16900,28,67600,18928.0,86528.0
SO-605982,11,P010,18,34900,28,628200,175896.00000000003,804096.0
SO-792764,1,P018,3,11300,28,33900,9492.0,43392.0
SO-792764,2,P021,19,46200,28,877800,245784.00000000003,1123584.0
SO-792764,3,P017,18,520,18,9360,1684.8,11044.8
SO-792764,4,P015,13,119000,28,1547000,433160.00000000006,1980160.0
SO-792764,5,P005,13,8450,28,109850,30758.000000000004,140608.0
SO-792764,6,P012,17,2450,28,41650,11662.000000000002,53312.0
SO-644397,1,P015,8,119000,28,952000,266560.0,1218560.0
SO-644397,2,P009,17,14900,28,253300,70924.0,324224.0
SO-644397,3,P011,18,27600,28,496800,139104.0,635904.0
SO-644397,4,P028,9,2250,18,20250,3645.0,23895.0
SO-644397,5,P002,12,720,18,8640,1555.2,10195.2
SO-644397,6,P010,6,34900,28,209400,58632.00000000001,268032.0
SO-644397,7,P007,12,1450,18,17400,3132.0,20532.0
SO-644397,8,P009,4,14900,28,59600,16688.0,76288.0
SO-644397,9,P029,9,3950,18,35550,6399.0,41949.0
SO-644397,10,P001,5,24500,28,122500,34300.0,156800.0
SO-995721,1,P008,18,580,18,10440,1879.2,12319.2
SO-995721,2,P018,1,11300,28,11300,3164.0000000000005,14464.0
SO-995721,3,P026,7,310,18,2170,390.6,2560.6
SO-133793,1,P022,20,16900,28,338000,94640.0,432640.0
SO-133793,2,P017,15,520,18,7800,1404.0,9204.0
SO-133793,3,P025,16,7850,18,125600,22608.0,148208.0
SO-133793,4,P023,12,12950,28,155400,43512.00000000001,198912.0
SO-513785,1,P002,14,720,18,10080,1814.4,11894.4
SO-513785,2,P018,10,11300,28,113000,31640.000000000004,144640.0
SO-513785,3,P016,10,10200,18,102000,18360.0,120360.0
SO-513785,4,P001,15,24500,28,367500,102900.0,470400.0
SO-513785,5,P016,19,10200,18,193800,34884.0,228684.0
SO-887716,1,P015,13,119000,28,1547000,433160.00000000006,1980160.0
SO-887716,2,P004,12,39800,28,477600,133728.0,611328.0
SO-887716,3,P028,9,2250,18,20250,3645.0,23895.0
SO-887716,4,P010,11,34900,28,383900,107492.0,491392.0
SO-887716,5,P022,13,16900,28,219700,61516.00000000001,281216.0
SO-887716,6,P014,14,83500,28,1169000,327320.00000000006,1496320.0
SO-887716,7,P024,5,10300,28,51500,14420.000000000002,65920.0
SO-887716,8,P004,12,39800,28,477600,133728.0,611328.0
SO-332156,1,P029,14,3950,18,55300,9954.0,65254.0
SO-332156,2,P019,12,39800,28,477600,133728.0,611328.0
SO-332156,3,P020,11,1150,18,12650,2277.0,14927.0
SO-531777,1,P014,20,83500,28,1670000,467600.00000000006,2137600.0
SO-531777,2,P018,17,11300,28,192100,53788.00000000001,245888.0
SO-531777,3,P020,8,1150,18,9200,1656.0,10856.0
SO-531777,4,P017,3,520,18,1560,280.8,1840.8
SO-531777,5,P023,3,12950,28,38850,10878.000000000002,49728.0
SO-531777,6,P006,13,11200,28,145600,40768.00000000001,186368.0
SO-531777,7,P021,7,46200,28,323400,90552.0,413952.0
SO-531777,8,P029,14,3950,18,55300,9954.0,65254.0
SO-531777,9,P010,9,34900,28,314100,87948.00000000001,402048.0
SO-437871,1,P024,8,10300,28,82400,23072.000000000004,105472.0
SO-437871,2,P010,10,34900,28,349000,97720.0,446720.0
SO-437871,3,P004,5,39800,28,199000,55720.00000000001,254720.0
SO-437871,4,P004,3,39800,28,119400,33432.0,152832.0
SO-437871,5,P023,13,12950,28,168350,47138.00000000001,215488.0
SO-437871,6,P017,12,520,18,6240,1123.2,7363.2
SO-437871,7,P001,16,24500,28,392000,109760.0,501760.0
SO-736045,1,P002,13,720,18,9360,1684.8,11044.8
SO-736045,2,P024,4,10300,28,41200,11536.000000000002,52736.0
SO-736045,3,P019,14,39800,28,557200,156016.00000000003,713216.0
SO-736045,4,P009,10,14900,28,149000,41720.00000000001,190720.0
SO-736045,5,P014,7,83500,28,584500,163660.00000000003,748160.0
SO-736045,6,P024,4,10300,28,41200,11536.000000000002,52736.0
SO-736045,7,P023,15,12950,28,194250,54390.00000000001,248640.0
SO-736045,8,P001,12,24500,28,294000,82320.00000000001,376320.0
SO-736045,9,P028,11,2250,18,24750,4455.0,29205.0
SO-736045,10,P004,17,39800,28,676600,189448.00000000003,866048.0
SO-442942,1,P030,2,21900,28,43800,12264.000000000002,56064.0
SO-442942,2,P011,1,27600,28,27600,7728.000000000001,35328.0
SO-442942,3,P005,16,8450,28,135200,37856.0,173056.0
SO-442942,4,P019,14,39800,28,557200,156016.00000000003,713216.0
SO-442942,5,P004,5,39800,28,199000,55720.00000000001,254720.0
SO-442942,6,P005,5,8450,28,42250,11830.000000000002,54080.0
SO-442942,7,P008,18,580,18,10440,1879.2,12319.2
SO-442942,8,P003,7,1250,18,8750,1575.0,10325.0
SO-442942,9,P019,14,39800,28,557200,156016.00000000003,713216.0
SO-442942,10,P010,13,34900,28,453700,127036.0,580736.0
SO-442942,11,P007,18,1450,18,26100,4698.0,30798.0
SO-442942,12,P004,14,39800,28,557200,156016.00000000003,713216.0
SO-126876,1,P002,19,720,18,13680,2462.4,16142.4
SO-126876,2,P009,15,14900,28,223500,62580.00000000001,286080.0
SO-126876,3,P017,9,520,18,4680,842.4,5522.4
SO-126876,4,P012,4,2450,28,9800,2744.0000000000005,12544.0
SO-126876,5,P029,13,3950,18,51350,9243.0,60593.0
SO-524960,1,P030,4,21900,28,87600,24528.000000000004,112128.0
SO-524960,2,P026,13,310,18,4030,725.4,4755.4
SO-524960,3,P021,16,46200,28,739200,206976.00000000003,946176.0
SO-524960,4,P003,15,1250,18,18750,3375.0,22125.0
SO-524960,5,P019,20,39800,28,796000,222880.00000000003,1018880.0
SO-652697,1,P015,13,119000,28,1547000,433160.00000000006,1980160.0
SO-652697,2,P005,5,8450,28,42250,11830.000000000002,54080.0
SO-652697,3,P029,14,3950,18,55300,9954.0,65254.0
SO-192052,1,P007,15,1450,18,21750,3915.0,25665.0
SO-192052,2,P003,5,1250,18,6250,1125.0,7375.0
SO-916406,1,P006,11,11200,28,123200,34496.0,157696.0
SO-916406,2,P027,17,480,18,8160,1468.8,9628.8
SO-916406,3,P005,8,8450,28,67600,18928.0,86528.0
SO-526833,1,P019,14,39800,28,557200,156016.00000000003,713216.0
SO-526833,2,P007,3,1450,18,4350,783.0,5133.0
SO-526833,3,P021,7,46200,28,323400,90552.0,413952.0
SO-526833,4,P009,15,14900,28,223500,62580.00000000001,286080.0
SO-526833,5,P001,12,24500,28,294000,82320.00000000001,376320.0
SO-526833,6,P020,12,1150,18,13800,2484.0,16284.0
