movement_id,product_id,branch_id,movement_type,movement_date,quantity,reference_type,reference_id,running_balance
MOV-OUT-133906,P001,AHM001,OUT,2020-06-28,4,SO,SO-302919,29300
MOV-OUT-162258,P001,AHM001,OUT,2020-07-03,17,SO,SO-684849,29283
MOV-OUT-154190,P001,AHM001,OUT,2020-07-04,14,SO,SO-523988,29269
MOV-IN-123859,P001,AHM001,IN,2020-07-06,96,PO,PO-881427,29365
MOV-OUT-199887,P001,AHM001,OUT,2020-07-08,16,SO,SO-961417,29349
MOV-OUT-252918,P001,AHM001,OUT,2020-07-08,12,SO,SO-565399,29337
MOV-OUT-169345,P001,AHM001,OUT,2020-07-10,16,SO,SO-355674,29321
MOV-OUT-234826,P001,AHM001,OUT,2020-07-13,10,SO,SO-302114,29311
MOV-OUT-131429,P001,AHM001,OUT,2020-07-14,3,SO,SO-893522,29308
MOV-IN-89985,P001,AHM001,IN,2020-07-16,130,PO,PO-731825,29438
MOV-IN-61721,P001,AHM001,IN,2020-07-18,114,PO,PO-496034,29552
MOV-OUT-216390,P001,AHM001,OUT,2020-07-18,19,SO,SO-268370,29533
MOV-OUT-174956,P001,AHM001,OUT,2020-07-20,4,SO,SO-275076,29529
MOV-OUT-175214,P001,AHM001,OUT,2020-07-21,1,SO,SO-272035,29528
MOV-IN-66762,P001,AHM001,IN,2020-07-25,140,PO,PO-790738,29668
MOV-OUT-151870,P001,AHM001,OUT,2020-07-27,14,SO,SO-973141,29654
MOV-OUT-162516,P001,AHM001,OUT,2020-07-27,2,SO,SO-889162,29652
MOV-OUT-221286,P001,AHM001,OUT,2020-07-28,4,SO,SO-682920,29648
MOV-IN-109888,P001,AHM001,IN,2020-07-28,197,PO,PO-406139,29845
MOV-IN-32161,P001,AHM001,IN,2020-08-01,206,PO,PO-912733,30051
MOV-IN-56732,P001,AHM001,IN,2020-08-02,42,PO,PO-833498,30093
MOV-IN-77254,P001,AHM001,IN,2020-08-03,250,PO,PO-488627,30343
MOV-OUT-160985,P001,AHM001,OUT,2020-08-05,17,SO,SO-565944,30326
MOV-OUT-172076,P001,AHM001,OUT,2020-08-06,20,SO,SO-552060,30306
MOV-IN-62436,P001,AHM001,IN,2020-08-09,202,PO,PO-826324,30508
MOV-OUT-197213,P001,AHM001,OUT,2020-08-11,1,SO,SO-822372,30507
MOV-OUT-180677,P001,AHM001,OUT,2020-08-12,20,SO,SO-186636,30487
MOV-IN-107445,P001,AHM001,IN,2020-08-15,272,PO,PO-459122,30759
MOV-OUT-128397,P001,AHM001,OUT,2020-08-17,12,SO,SO-736045,30747
MOV-IN-8556,P001,AHM001,IN,2020-08-17,236,PO,PO-894772,30983
MOV-IN-13295,P001,AHM001,IN,2020-08-18,220,PO,PO-132988,31203
MOV-OUT-232873,P001,AHM001,OUT,2020-08-18,18,SO,SO-564769,31185
MOV-IN-6328,P001,AHM001,IN,2020-08-19,92,PO,PO-747415,31277
MOV-IN-6330,P001,AHM001,IN,2020-08-19,165,PO,PO-747415,31442
MOV-OUT-182264,P001,AHM001,OUT,2020-08-27,10,SO,SO-673871,31432
MOV-IN-26079,P001,AHM001,IN,2020-08-29,184,PO,PO-977440,31616
MOV-IN-45407,P001,AHM001,IN,2020-08-31,80,PO,PO-627722,31696
MOV-IN-107106,P001,AHM001,IN,2020-09-02,248,PO,PO-653849,31944
MOV-IN-50980,P001,AHM001,IN,2020-09-02,240,PO,PO-553614,32184
MOV-OUT-135225,P001,AHM001,OUT,2020-09-04,19,SO,SO-240706,32165
MOV-OUT-208709,P001,AHM001,OUT,2020-09-04,15,SO,SO-644099,32150
MOV-OUT-232010,P001,AHM001,OUT,2020-09-04,7,SO,SO-158170,32143
MOV-IN-671,P001,AHM001,IN,2020-09-09,291,PO,PO-186299,32434
MOV-OUT-235169,P001,AHM001,OUT,2020-09-09,17,SO,SO-225107,32417
MOV-IN-141175,P001,AHM001,IN,2020-09-10,163,PO,PO-388624,32580
MOV-OUT-182060,P001,AHM001,OUT,2020-09-11,15,SO,SO-681039,32565
MOV-OUT-245101,P001,AHM001,OUT,2020-09-11,14,SO,SO-526314,32551
MOV-IN-97744,P001,AHM001,IN,2020-09-14,141,PO,PO-936281,32692
MOV-IN-91316,P001,AHM001,IN,2020-09-14,88,PO,PO-374492,32780
MOV-IN-18171,P001,AHM001,IN,2020-09-14,175,PO,PO-187704,32955
MOV-IN-93473,P001,AHM001,IN,2020-09-15,197,PO,PO-538517,33152
MOV-OUT-168004,P001,AHM001,OUT,2020-09-15,16,SO,SO-259384,33136
MOV-IN-51373,P001,AHM001,IN,2020-09-16,66,PO,PO-857821,33202
MOV-OUT-206264,P001,AHM001,OUT,2020-09-16,14,SO,SO-511495,33188
MOV-IN-144922,P001,AHM001,IN,2020-09-17,102,PO,PO-387850,33290
MOV-IN-12546,P001,AHM001,IN,2020-09-19,63,PO,PO-366904,33353
MOV-OUT-243239,P001,AHM001,OUT,2020-09-20,11,SO,SO-152835,33342
MOV-IN-91705,P001,AHM001,IN,2020-09-24,225,PO,PO-885765,33567
MOV-OUT-198834,P001,AHM001,OUT,2020-09-25,20,SO,SO-401302,33547
MOV-IN-52773,P001,AHM001,IN,2020-09-25,65,PO,PO-853420,33612
MOV-IN-63268,P001,AHM001,IN,2020-09-28,96,PO,PO-126445,33708
MOV-IN-22375,P001,AHM001,IN,2020-09-29,288,PO,PO-705038,33996
MOV-IN-128984,P001,AHM001,IN,2020-09-30,293,PO,PO-840670,34289
MOV-OUT-209741,P001,AHM001,OUT,2020-10-02,8,SO,SO-286019,34281
MOV-IN-109407,P001,AHM001,IN,2020-10-04,76,PO,PO-878907,34357
MOV-IN-123809,P001,AHM001,IN,2020-10-06,133,PO,PO-677243,34490
MOV-IN-123810,P001,AHM001,IN,2020-10-06,150,PO,PO-677243,34640
MOV-IN-8861,P001,AHM001,IN,2020-10-07,292,PO,PO-238046,34932
MOV-IN-28190,P001,AHM001,IN,2020-10-08,162,PO,PO-947614,35094
MOV-IN-114254,P001,AHM001,IN,2020-10-10,283,PO,PO-829429,35377
MOV-IN-94292,P001,AHM001,IN,2020-10-11,134,PO,PO-490354,35511
MOV-OUT-207632,P001,AHM001,OUT,2020-10-13,4,SO,SO-638307,35507
MOV-IN-75530,P001,AHM001,IN,2020-10-15,50,PO,PO-966081,35557
MOV-IN-108662,P001,AHM001,IN,2020-10-15,25,PO,PO-637841,35582
MOV-OUT-198124,P001,AHM001,OUT,2020-10-15,10,SO,SO-132845,35572
MOV-IN-106909,P001,AHM001,IN,2020-10-27,225,PO,PO-360068,35797
MOV-OUT-175046,P001,AHM001,OUT,2020-10-29,10,SO,SO-173478,35787
MOV-IN-122027,P001,AHM001,IN,2020-10-31,238,PO,PO-375722,36025
MOV-OUT-223296,P001,AHM001,OUT,2020-11-01,6,SO,SO-734627,36019
MOV-IN-133880,P001,AHM001,IN,2020-11-02,182,PO,PO-400990,36201
MOV-IN-142467,P001,AHM001,IN,2020-11-02,242,PO,PO-839702,36443
MOV-IN-153298,P001,AHM001,IN,2020-11-02,281,PO,PO-476038,36724
MOV-IN-36293,P001,AHM001,IN,2020-11-05,61,PO,PO-564555,36785
MOV-IN-119785,P001,AHM001,IN,2020-11-05,104,PO,PO-671362,36889
MOV-OUT-207992,P001,AHM001,OUT,2020-11-07,8,SO,SO-700827,36881
MOV-IN-31674,P001,AHM001,IN,2020-11-08,115,PO,PO-275026,36996
MOV-OUT-250945,P001,AHM001,OUT,2020-11-09,3,SO,SO-681468,36993
MOV-OUT-249035,P001,AHM001,OUT,2020-11-09,1,SO,SO-957105,36992
MOV-IN-123728,P001,AHM001,IN,2020-11-09,138,PO,PO-588121,37130
MOV-IN-123727,P001,AHM001,IN,2020-11-09,73,PO,PO-588121,37203
MOV-IN-24670,P001,AHM001,IN,2020-11-10,85,PO,PO-157811,37288
MOV-IN-58778,P001,AHM001,IN,2020-11-11,214,PO,PO-652224,37502
MOV-OUT-160379,P001,AHM001,OUT,2020-11-13,6,SO,SO-808582,37496
MOV-OUT-150089,P001,AHM001,OUT,2020-11-15,12,SO,SO-654829,37484
MOV-OUT-252225,P001,AHM001,OUT,2020-11-17,3,SO,SO-840933,37481
MOV-IN-30125,P001,AHM001,IN,2020-11-20,300,PO,PO-580209,37781
MOV-ADJ-920,P001,AHM001,ADJUSTMENT,2020-11-21,20,ADJ,ADJ-920,37801
MOV-OUT-138064,P001,AHM001,OUT,2020-11-22,5,SO,SO-236298,37796
MOV-IN-73502,P001,AHM001,IN,2020-11-22,297,PO,PO-757040,38093
MOV-OUT-184067,P001,AHM001,OUT,2020-11-25,16,SO,SO-114173,38077
MOV-IN-60473,P001,AHM001,IN,2020-11-26,49,PO,PO-654948,38126
MOV-OUT-180525,P001,AHM001,OUT,2020-11-26,9,SO,SO-384315,38117
MOV-IN-16229,P001,AHM001,IN,2020-11-27,23,PO,PO-375502,38140
MOV-IN-29475,P001,AHM001,IN,2020-11-27,82,PO,PO-104371,38222
MOV-IN-33843,P001,AHM001,IN,2020-11-28,112,PO,PO-888835,38334
MOV-IN-72975,P001,AHM001,IN,2020-11-29,237,PO,PO-871604,38571
MOV-OUT-224733,P001,AHM001,OUT,2020-12-05,1,SO,SO-347718,38570
MOV-OUT-175898,P001,AHM001,OUT,2020-12-11,6,SO,SO-543606,38564
MOV-OUT-175895,P001,AHM001,OUT,2020-12-11,19,SO,SO-543606,38545
MOV-OUT-223121,P001,AHM001,OUT,2020-12-12,7,SO,SO-415493,38538
MOV-IN-67346,P001,AHM001,IN,2020-12-15,271,PO,PO-184027,38809
MOV-IN-73991,P001,AHM001,IN,2020-12-16,56,PO,PO-773424,38865
MOV-OUT-227657,P001,AHM001,OUT,2020-12-20,15,SO,SO-872401,38850
MOV-OUT-175465,P001,AHM001,OUT,2020-12-20,4,SO,SO-354837,38846
MOV-OUT-175467,P001,AHM001,OUT,2020-12-20,20,SO,SO-354837,38826
MOV-OUT-168458,P001,AHM001,OUT,2020-12-21,6,SO,SO-284826,38820
MOV-IN-144691,P001,AHM001,IN,2020-12-25,121,PO,PO-534564,38941
MOV-IN-137513,P001,AHM001,IN,2020-12-25,287,PO,PO-766119,39228
MOV-OUT-217177,P001,AHM001,OUT,2020-12-25,10,SO,SO-135673,39218
MOV-OUT-231041,P001,AHM001,OUT,2020-12-26,18,SO,SO-409723,39200
MOV-IN-83899,P001,AHM001,IN,2020-12-29,45,PO,PO-180778,39245
MOV-IN-83900,P001,AHM001,IN,2020-12-29,153,PO,PO-180778,39398
MOV-IN-141739,P001,AHM001,IN,2020-12-31,76,PO,PO-970326,39474
MOV-IN-76942,P001,AHM001,IN,2021-01-01,256,PO,PO-300065,39730
MOV-IN-76947,P001,AHM001,IN,2021-01-01,185,PO,PO-300065,39915
MOV-IN-11532,P001,AHM001,IN,2021-01-03,149,PO,PO-414027,40064
MOV-IN-130874,P001,AHM001,IN,2021-01-06,197,PO,PO-473761,40261
MOV-IN-1125,P001,AHM001,IN,2021-01-08,129,PO,PO-780201,40390
MOV-IN-56889,P001,AHM001,IN,2021-01-11,283,PO,PO-179796,40673
MOV-IN-83765,P001,AHM001,IN,2021-01-12,290,PO,PO-301999,40963
MOV-OUT-135205,P001,AHM001,OUT,2021-01-13,11,SO,SO-265782,40952
MOV-IN-8004,P001,AHM001,IN,2021-01-16,76,PO,PO-634231,41028
MOV-IN-32397,P001,AHM001,IN,2021-01-17,188,PO,PO-624956,41216
MOV-IN-2329,P001,AHM001,IN,2021-01-18,196,PO,PO-142188,41412
MOV-IN-108519,P001,AHM001,IN,2021-01-18,50,PO,PO-133605,41462
MOV-OUT-163442,P001,AHM001,OUT,2021-01-20,19,SO,SO-154368,41443
MOV-IN-101195,P001,AHM001,IN,2021-01-21,60,PO,PO-526430,41503
MOV-IN-101372,P001,AHM001,IN,2021-01-21,102,PO,PO-395153,41605
MOV-IN-87668,P001,AHM001,IN,2021-01-24,190,PO,PO-888916,41795
MOV-IN-108245,P001,AHM001,IN,2021-01-26,201,PO,PO-600764,41996
MOV-IN-108241,P001,AHM001,IN,2021-01-26,282,PO,PO-600764,42278
MOV-OUT-171263,P001,AHM001,OUT,2021-01-27,20,SO,SO-181180,42258
MOV-IN-149380,P001,AHM001,IN,2021-01-28,278,PO,PO-987889,42536
MOV-IN-147964,P001,AHM001,IN,2021-01-30,220,PO,PO-934648,42756
MOV-OUT-146191,P001,AHM001,OUT,2021-02-03,10,SO,SO-704162,42746
MOV-OUT-233154,P001,AHM001,OUT,2021-02-05,19,SO,SO-483022,42727
MOV-OUT-210062,P001,AHM001,OUT,2021-02-06,4,SO,SO-175042,42723
MOV-OUT-210071,P001,AHM001,OUT,2021-02-06,6,SO,SO-175042,42717
MOV-IN-7527,P001,AHM001,IN,2021-02-10,71,PO,PO-677422,42788
MOV-IN-7530,P001,AHM001,IN,2021-02-10,84,PO,PO-677422,42872
MOV-IN-83629,P001,AHM001,IN,2021-02-11,267,PO,PO-411676,43139
MOV-OUT-190932,P001,AHM001,OUT,2021-02-12,14,SO,SO-889017,43125
MOV-IN-151790,P001,AHM001,IN,2021-02-21,127,PO,PO-391345,43252
MOV-OUT-239965,P001,AHM001,OUT,2021-02-25,16,SO,SO-851926,43236
MOV-IN-137079,P001,AHM001,IN,2021-03-02,148,PO,PO-258829,43384
MOV-OUT-255735,P001,AHM001,OUT,2021-03-03,4,SO,SO-668420,43380
MOV-IN-145578,P001,AHM001,IN,2021-03-04,212,PO,PO-989323,43592
MOV-OUT-222821,P001,AHM001,OUT,2021-03-04,2,SO,SO-889137,43590
MOV-IN-30474,P001,AHM001,IN,2021-03-05,116,PO,PO-323069,43706
MOV-OUT-186870,P001,AHM001,OUT,2021-03-15,20,SO,SO-848119,43686
MOV-OUT-186869,P001,AHM001,OUT,2021-03-15,11,SO,SO-848119,43675
MOV-IN-82123,P001,AHM001,IN,2021-03-16,193,PO,PO-244817,43868
MOV-OUT-207230,P001,AHM001,OUT,2021-03-17,7,SO,SO-685155,43861
MOV-OUT-215699,P001,AHM001,OUT,2021-03-17,8,SO,SO-903581,43853
MOV-IN-54995,P001,AHM001,IN,2021-03-18,291,PO,PO-766726,44144
MOV-IN-30736,P001,AHM001,IN,2021-03-20,171,PO,PO-554734,44315
MOV-IN-140374,P001,AHM001,IN,2021-03-21,25,PO,PO-375883,44340
MOV-OUT-222955,P001,AHM001,OUT,2021-03-24,7,SO,SO-291714,44333
MOV-OUT-222958,P001,AHM001,OUT,2021-03-24,3,SO,SO-291714,44330
MOV-IN-140482,P001,AHM001,IN,2021-03-31,290,PO,PO-234849,44620
MOV-IN-102648,P001,AHM001,IN,2021-04-01,151,PO,PO-245964,44771
MOV-OUT-131336,P001,AHM001,OUT,2021-04-02,4,SO,SO-630183,44767
MOV-IN-86719,P001,AHM001,IN,2021-04-03,230,PO,PO-377855,44997
MOV-OUT-151792,P001,AHM001,OUT,2021-04-05,17,SO,SO-132623,44980
MOV-OUT-214131,P001,AHM001,OUT,2021-04-05,5,SO,SO-541867,44975
MOV-IN-148579,P001,AHM001,IN,2021-04-10,82,PO,PO-622238,45057
MOV-OUT-172256,P001,AHM001,OUT,2021-04-11,14,SO,SO-911334,45043
MOV-IN-104272,P001,AHM001,IN,2021-04-14,100,PO,PO-785293,45143
MOV-OUT-173614,P001,AHM001,OUT,2021-04-14,6,SO,SO-118549,45137
MOV-OUT-144481,P001,AHM001,OUT,2021-04-17,11,SO,SO-662887,45126
MOV-OUT-236732,P001,AHM001,OUT,2021-04-18,20,SO,SO-539174,45106
MOV-IN-36648,P001,AHM001,IN,2021-04-24,127,PO,PO-657448,45233
MOV-OUT-139780,P001,AHM001,OUT,2021-04-24,20,SO,SO-664519,45213
MOV-IN-69551,P001,AHM001,IN,2021-04-25,140,PO,PO-684850,45353
MOV-OUT-243293,P001,AHM001,OUT,2021-04-25,5,SO,SO-205816,45348
MOV-OUT-243296,P001,AHM001,OUT,2021-04-25,18,SO,SO-205816,45330
MOV-OUT-144826,P001,AHM001,OUT,2021-04-26,10,SO,SO-997027,45320
MOV-IN-70237,P001,AHM001,IN,2021-04-27,252,PO,PO-552176,45572
MOV-OUT-137944,P001,AHM001,OUT,2021-05-01,18,SO,SO-219565,45554
MOV-OUT-225417,P001,AHM001,OUT,2021-05-03,16,SO,SO-720283,45538
MOV-OUT-240852,P001,AHM001,OUT,2021-05-03,9,SO,SO-439808,45529
MOV-IN-33042,P001,AHM001,IN,2021-05-06,267,PO,PO-363914,45796
MOV-IN-3829,P001,AHM001,IN,2021-05-07,257,PO,PO-412384,46053
MOV-OUT-156099,P001,AHM001,OUT,2021-05-10,17,SO,SO-997960,46036
MOV-IN-126549,P001,AHM001,IN,2021-05-11,262,PO,PO-924690,46298
MOV-ADJ-1040,P001,AHM001,ADJUSTMENT,2021-05-14,50,ADJ,ADJ-1040,46348
MOV-OUT-186927,P001,AHM001,OUT,2021-05-15,4,SO,SO-660990,46344
MOV-IN-4454,P001,AHM001,IN,2021-05-16,39,PO,PO-978367,46383
MOV-OUT-244007,P001,AHM001,OUT,2021-05-17,3,SO,SO-306821,46380
MOV-IN-113038,P001,AHM001,IN,2021-05-17,104,PO,PO-905852,46484
MOV-OUT-132356,P001,AHM001,OUT,2021-05-18,15,SO,SO-107427,46469
MOV-IN-17917,P001,AHM001,IN,2021-05-19,268,PO,PO-427158,46737
MOV-IN-113463,P001,AHM001,IN,2021-05-23,114,PO,PO-280587,46851
MOV-ADJ-1050,P001,AHM001,ADJUSTMENT,2021-05-24,5,ADJ,ADJ-1050,46856
MOV-IN-107901,P001,AHM001,IN,2021-05-25,154,PO,PO-129187,47010
MOV-OUT-169907,P001,AHM001,OUT,2021-05-25,13,SO,SO-686336,46997
MOV-OUT-164844,P001,AHM001,OUT,2021-05-26,12,SO,SO-464791,46985
MOV-IN-35656,P001,AHM001,IN,2021-05-29,255,PO,PO-426970,47240
MOV-IN-135917,P001,AHM001,IN,2021-05-31,177,PO,PO-138873,47417
MOV-IN-135911,P001,AHM001,IN,2021-05-31,257,PO,PO-138873,47674
MOV-OUT-164406,P001,AHM001,OUT,2021-06-03,17,SO,SO-654844,47657
MOV-OUT-240503,P001,AHM001,OUT,2021-06-04,10,SO,SO-588677,47647
MOV-IN-87614,P001,AHM001,IN,2021-06-06,198,PO,PO-659473,47845
MOV-IN-87618,P001,AHM001,IN,2021-06-06,76,PO,PO-659473,47921
MOV-IN-49404,P001,AHM001,IN,2021-06-07,40,PO,PO-975027,47961
MOV-ADJ-657,P001,AHM001,ADJUSTMENT,2021-06-08,22,ADJ,ADJ-657,47939
MOV-IN-99243,P001,AHM001,IN,2021-06-09,280,PO,PO-193801,48219
MOV-OUT-139743,P001,AHM001,OUT,2021-06-13,1,SO,SO-261942,48218
MOV-IN-131414,P001,AHM001,IN,2021-06-13,94,PO,PO-590540,48312
MOV-IN-99392,P001,AHM001,IN,2021-06-17,141,PO,PO-321293,48453
MOV-OUT-154690,P001,AHM001,OUT,2021-06-19,2,SO,SO-110968,48451
MOV-IN-147709,P001,AHM001,IN,2021-06-21,102,PO,PO-949800,48553
MOV-OUT-184201,P001,AHM001,OUT,2021-06-26,1,SO,SO-954045,48552
MOV-IN-98269,P001,AHM001,IN,2021-06-27,90,PO,PO-409204,48642
MOV-OUT-202466,P001,AHM001,OUT,2021-06-29,17,SO,SO-866283,48625
MOV-IN-59903,P001,AHM001,IN,2021-06-30,198,PO,PO-471644,48823
MOV-OUT-148633,P001,AHM001,OUT,2021-07-03,8,SO,SO-380348,48815
MOV-OUT-135039,P001,AHM001,OUT,2021-07-04,2,SO,SO-922960,48813
MOV-IN-130145,P001,AHM001,IN,2021-07-06,296,PO,PO-604523,49109
MOV-IN-125118,P001,AHM001,IN,2021-07-09,282,PO,PO-510658,49391
MOV-IN-89696,P001,AHM001,IN,2021-07-13,80,PO,PO-455926,49471
MOV-IN-41195,P001,AHM001,IN,2021-07-15,158,PO,PO-876608,49629
MOV-IN-118147,P001,AHM001,IN,2021-07-15,255,PO,PO-308887,49884
MOV-IN-143849,P001,AHM001,IN,2021-07-16,195,PO,PO-134556,50079
MOV-OUT-192832,P001,AHM001,OUT,2021-07-16,16,SO,SO-131782,50063
MOV-OUT-138223,P001,AHM001,OUT,2021-07-19,6,SO,SO-938980,50057
MOV-IN-64923,P001,AHM001,IN,2021-07-21,45,PO,PO-881343,50102
MOV-IN-64922,P001,AHM001,IN,2021-07-21,258,PO,PO-881343,50360
MOV-OUT-149516,P001,AHM001,OUT,2021-07-22,11,SO,SO-561575,50349
MOV-IN-33002,P001,AHM001,IN,2021-07-23,61,PO,PO-921712,50410
MOV-IN-21109,P001,AHM001,IN,2021-07-27,27,PO,PO-379836,50437
MOV-IN-24647,P001,AHM001,IN,2021-07-27,206,PO,PO-605642,50643
MOV-OUT-223253,P001,AHM001,OUT,2021-07-30,7,SO,SO-142240,50636
MOV-IN-25603,P001,AHM001,IN,2021-07-31,150,PO,PO-669981,50786
MOV-IN-67232,P001,AHM001,IN,2021-07-31,150,PO,PO-586352,50936
MOV-OUT-147132,P001,AHM001,OUT,2021-08-01,19,SO,SO-666916,50917
MOV-OUT-146865,P001,AHM001,OUT,2021-08-02,6,SO,SO-418414,50911
MOV-OUT-238748,P001,AHM001,OUT,2021-08-03,2,SO,SO-983574,50909
MOV-IN-12833,P001,AHM001,IN,2021-08-03,34,PO,PO-999820,50943
MOV-IN-22522,P001,AHM001,IN,2021-08-04,143,PO,PO-636902,51086
MOV-IN-10579,P001,AHM001,IN,2021-08-06,157,PO,PO-280990,51243
MOV-OUT-181130,P001,AHM001,OUT,2021-08-07,1,SO,SO-313679,51242
MOV-OUT-181132,P001,AHM001,OUT,2021-08-07,12,SO,SO-313679,51230
MOV-IN-8206,P001,AHM001,IN,2021-08-09,218,PO,PO-902736,51448
MOV-IN-73481,P001,AHM001,IN,2021-08-09,281,PO,PO-898052,51729
MOV-OUT-222171,P001,AHM001,OUT,2021-08-10,8,SO,SO-885822,51721
MOV-IN-100233,P001,AHM001,IN,2021-08-11,291,PO,PO-819238,52012
MOV-IN-153314,P001,AHM001,IN,2021-08-20,28,PO,PO-355203,52040
MOV-OUT-199472,P001,AHM001,OUT,2021-08-22,19,SO,SO-743320,52021
MOV-OUT-204755,P001,AHM001,OUT,2021-08-24,19,SO,SO-482296,52002
MOV-IN-49749,P001,AHM001,IN,2021-08-26,61,PO,PO-105012,52063
MOV-IN-19952,P001,AHM001,IN,2021-09-01,46,PO,PO-595753,52109
MOV-IN-31850,P001,AHM001,IN,2021-09-03,267,PO,PO-506840,52376
MOV-IN-102708,P001,AHM001,IN,2021-09-05,63,PO,PO-507492,52439
MOV-OUT-255425,P001,AHM001,OUT,2021-09-06,15,SO,SO-956034,52424
MOV-OUT-224706,P001,AHM001,OUT,2021-09-08,4,SO,SO-903850,52420
MOV-IN-129481,P001,AHM001,IN,2021-09-09,34,PO,PO-294671,52454
MOV-IN-145214,P001,AHM001,IN,2021-09-10,217,PO,PO-847371,52671
MOV-OUT-217106,P001,AHM001,OUT,2021-09-13,4,SO,SO-405312,52667
MOV-IN-129815,P001,AHM001,IN,2021-09-13,80,PO,PO-109687,52747
MOV-IN-119657,P001,AHM001,IN,2021-09-14,64,PO,PO-342278,52811
MOV-OUT-132237,P001,AHM001,OUT,2021-09-14,6,SO,SO-502063,52805
MOV-OUT-164340,P001,AHM001,OUT,2021-09-15,19,SO,SO-885259,52786
MOV-IN-116451,P001,AHM001,IN,2021-09-16,258,PO,PO-815305,53044
MOV-OUT-167133,P001,AHM001,OUT,2021-09-16,4,SO,SO-836562,53040
MOV-OUT-167134,P001,AHM001,OUT,2021-09-16,10,SO,SO-836562,53030
MOV-IN-34376,P001,AHM001,IN,2021-09-17,77,PO,PO-333530,53107
MOV-OUT-242418,P001,AHM001,OUT,2021-09-18,3,SO,SO-471183,53104
MOV-OUT-244678,P001,AHM001,OUT,2021-09-21,8,SO,SO-478162,53096
MOV-OUT-200170,P001,AHM001,OUT,2021-09-29,19,SO,SO-454094,53077
MOV-IN-50280,P001,AHM001,IN,2021-09-30,196,PO,PO-545487,53273
MOV-IN-28079,P001,AHM001,IN,2021-10-01,160,PO,PO-979222,53433
MOV-OUT-252456,P001,AHM001,OUT,2021-10-01,14,SO,SO-535988,53419
MOV-IN-38277,P001,AHM001,IN,2021-10-02,28,PO,PO-427103,53447
MOV-IN-38281,P001,AHM001,IN,2021-10-02,50,PO,PO-427103,53497
MOV-OUT-236760,P001,AHM001,OUT,2021-10-04,11,SO,SO-798179,53486
MOV-OUT-257734,P001,AHM001,OUT,2021-10-07,9,SO,SO-928183,53477
MOV-OUT-257739,P001,AHM001,OUT,2021-10-07,4,SO,SO-928183,53473
MOV-IN-99167,P001,AHM001,IN,2021-10-07,183,PO,PO-267610,53656
MOV-OUT-155595,P001,AHM001,OUT,2021-10-09,13,SO,SO-954219,53643
MOV-OUT-150157,P001,AHM001,OUT,2021-10-10,11,SO,SO-561666,53632
MOV-OUT-247907,P001,AHM001,OUT,2021-10-10,4,SO,SO-765524,53628
MOV-IN-114151,P001,AHM001,IN,2021-10-12,209,PO,PO-696641,53837
MOV-IN-32299,P001,AHM001,IN,2021-10-13,187,PO,PO-619283,54024
MOV-OUT-207225,P001,AHM001,OUT,2021-10-13,1,SO,SO-233618,54023
MOV-IN-134883,P001,AHM001,IN,2021-10-15,173,PO,PO-263281,54196
MOV-IN-131311,P001,AHM001,IN,2021-10-15,23,PO,PO-767862,54219
MOV-IN-54430,P001,AHM001,IN,2021-10-16,21,PO,PO-827960,54240
MOV-OUT-164303,P001,AHM001,OUT,2021-10-17,6,SO,SO-421369,54234
MOV-IN-84393,P001,AHM001,IN,2021-10-22,130,PO,PO-902252,54364
MOV-OUT-145166,P001,AHM001,OUT,2021-10-23,15,SO,SO-559137,54349
MOV-OUT-188559,P001,AHM001,OUT,2021-10-23,14,SO,SO-663448,54335
MOV-IN-153110,P001,AHM001,IN,2021-10-25,215,PO,PO-878139,54550
MOV-OUT-216950,P001,AHM001,OUT,2021-10-28,17,SO,SO-180538,54533
MOV-OUT-128077,P001,AHM001,OUT,2021-10-29,18,SO,SO-184791,54515
MOV-IN-36494,P001,AHM001,IN,2021-10-30,149,PO,PO-708645,54664
MOV-OUT-193632,P001,AHM001,OUT,2021-10-31,10,SO,SO-477468,54654
MOV-OUT-251881,P001,AHM001,OUT,2021-10-31,17,SO,SO-907779,54637
MOV-OUT-173864,P001,AHM001,OUT,2021-11-02,5,SO,SO-438078,54632
MOV-IN-94404,P001,AHM001,IN,2021-11-10,103,PO,PO-772252,54735
MOV-IN-140656,P001,AHM001,IN,2021-11-10,46,PO,PO-213671,54781
MOV-OUT-154736,P001,AHM001,OUT,2021-11-12,9,SO,SO-945564,54772
MOV-IN-66446,P001,AHM001,IN,2021-11-14,235,PO,PO-493751,55007
MOV-OUT-178546,P001,AHM001,OUT,2021-11-15,19,SO,SO-884904,54988
MOV-IN-17109,P001,AHM001,IN,2021-11-17,78,PO,PO-363853,55066
MOV-OUT-199828,P001,AHM001,OUT,2021-11-20,5,SO,SO-815978,55061
MOV-OUT-219189,P001,AHM001,OUT,2021-11-20,13,SO,SO-169872,55048
MOV-IN-4724,P001,AHM001,IN,2021-11-22,237,PO,PO-503760,55285
MOV-OUT-228595,P001,AHM001,OUT,2021-11-27,15,SO,SO-953582,55270
MOV-OUT-200653,P001,AHM001,OUT,2021-11-27,19,SO,SO-809838,55251
MOV-OUT-245716,P001,AHM001,OUT,2021-11-28,9,SO,SO-990429,55242
MOV-OUT-245720,P001,AHM001,OUT,2021-11-28,3,SO,SO-990429,55239
MOV-IN-13551,P001,AHM001,IN,2021-11-28,223,PO,PO-342792,55462
MOV-OUT-257971,P001,AHM001,OUT,2021-11-30,12,SO,SO-428435,55450
